expcode,impcode,trade,tradeALLind,trade1985,tradeChemicals,tradeFood,tradeMachines,tradeMetals,tradeMinerals,tradeOther,tradeTextiles,tradeVehicles,tradeWoodPaper,border,ln_distance,islands,landlock,legalsystem_same,common_lang,colonial,cu,fta,religion_same_recoded,constant
TUNISIA,HAITI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4162698,0,0,1,1,0,0,0,.000826,1
TUNISIA,HONDURAS,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5785356,0,0,1,0,0,0,0,.0019520001,1
TUNISIA,HONG KONG,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6617498,0,0,0,0,0,0,0,.005049,1
TUNISIA,HUNGARY,1,1,1,1,0,0,0,0,0,1,1,0,0,2.8349404,0,0,0,0,0,0,0,.00053900003,1
TUNISIA,ICELAND,1,1,1,1,0,1,0,0,1,1,1,0,0,3.7162418,0,0,0,0,0,0,0,7.0000001e-06,1
TUNISIA,INDIA,1,1,1,1,0,0,1,0,0,0,0,0,0,4.2402644,0,0,0,0,0,0,0,.115317,1
TUNISIA,INDONESIA (includes MACAU),1,1,1,1,0,1,0,0,1,0,0,1,0,4.7677312,0,0,1,0,0,0,0,.43142301,1
TUNISIA,IRAN,1,1,1,1,0,0,0,0,0,0,0,0,0,3.7852216,0,0,1,0,0,0,0,.97312701,1
TUNISIA,IRAQ,1,1,1,1,1,1,0,0,1,1,1,1,0,3.5557561,0,0,1,1,0,0,0,.95227003,1
TUNISIA,IRELAND,1,1,1,1,0,1,1,1,1,1,1,0,0,3.2384863,0,0,0,0,0,0,0,.00095300004,1
TUNISIA,ISRAEL,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2531254,0,0,0,1,0,0,0,.079530001,1
TUNISIA,ITALY,1,1,1,1,1,1,1,1,1,1,1,1,0,2.2648034,0,0,1,0,0,0,0,.0018260001,1
TUNISIA,JAMAICA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4764524,0,0,0,0,0,0,0,.00109,1
TUNISIA,JAPAN,1,1,1,1,0,1,0,0,0,1,1,1,0,4.8599324,0,0,0,0,0,0,0,6.0000002e-06,1
TUNISIA,JORDAN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.3019719,0,0,1,1,0,0,0,.92443699,1
TUNISIA,KENYA,1,1,1,1,0,1,0,0,0,0,0,1,0,3.7826376,0,0,0,0,0,0,0,.059904002,1
TUNISIA,"KIRIBATI (includes SOLOMON ISLDS, TONGA, TUVALU)",0,0,0,0,0,0,0,0,0,0,0,0,0,5.1192236,0,0,0,0,0,0,0,.00049000001,1
TUNISIA,KOREA RP (SOUTH),1,0,1,0,0,0,0,0,0,0,0,0,0,4.7752333,0,0,0,0,0,0,0,.000039000002,1
TUNISIA,KUWAIT,1,1,1,1,1,1,1,1,1,1,0,1,0,3.6115794,0,0,1,1,0,0,0,.945315,1
TUNISIA,LAOS P.DEM.R,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5780478,0,0,0,1,0,0,0,.0099480003,1
TUNISIA,LEBANON,1,1,1,1,1,1,1,0,1,1,1,1,0,3.289664,0,0,1,1,0,0,0,.37211803,1
TUNISIA,LIBERIA,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5008504,0,0,0,0,0,0,0,.210747,1
TUNISIA,LIBY ARAB JM,1,1,1,1,0,1,0,0,0,1,1,0,1,2.4883668,0,0,1,1,0,0,0,.97511601,1
TUNISIA,MADAGASCAR,1,1,1,0,0,1,0,0,1,1,0,0,0,4.1901135,0,0,1,1,0,0,0,.017158002,1
TUNISIA,MALAWI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9829898,0,0,0,0,0,0,0,.16130401,1
TUNISIA,MALAYSIA,1,1,0,1,0,1,0,0,0,0,0,1,0,4.6838641,0,0,0,0,0,0,0,.49106401,1
TUNISIA,MALDIVES,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2627358,0,0,0,0,0,0,0,.993007,1
TUNISIA,MALTA,1,1,1,1,1,1,1,0,1,1,1,1,0,1.7709818,0,0,1,0,0,0,0,.00097300002,1
TUNISIA,MAURITIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2880878,0,0,1,1,0,0,0,.16332799,1
TUNISIA,MEXICO,0,1,1,1,0,0,0,0,0,0,0,1,0,4.7144165,0,0,1,0,0,0,0,.00094699999,1
TUNISIA,MONGOLIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5721002,0,0,0,0,0,0,0,.013916,1
TUNISIA,MOROCCO,1,1,1,1,1,1,1,1,1,1,1,1,0,2.6491587,0,0,1,1,0,0,0,.988038,1
TUNISIA,MOZAMBIQUE,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0666561,0,0,1,0,0,0,0,.12953401,1
TUNISIA,MYANMAR (BURMA),0,0,0,0,0,0,0,0,0,0,0,0,0,4.4976444,0,0,0,0,0,0,0,.035792999,1
TUNISIA,NEPAL,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3206778,0,0,0,0,0,0,0,.029820001,1
TUNISIA,NETHERLANDS,1,1,1,1,1,1,1,1,1,1,1,1,0,2.9329684,0,0,1,0,0,0,0,.010366,1
TUNISIA,NEW ZEALAND,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1998534,0,0,0,0,0,0,0,.00018700001,1
TUNISIA,NICARAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567647,0,0,1,0,0,0,0,.00094699999,1
TUNISIA,NIGER,1,1,1,1,0,1,0,0,1,1,0,1,0,2.8919125,0,0,1,1,0,0,0,.87372804,1
TUNISIA,NIGERIA,0,1,1,1,0,0,0,0,0,1,0,1,0,3.1789212,0,0,0,0,0,0,0,.44742101,1
TUNISIA,NORWAY,1,1,1,1,1,1,1,0,1,1,1,0,0,3.3328419,0,0,0,0,0,0,0,.00099700002,1
TUNISIA,OMAN,1,1,1,1,1,1,0,1,1,0,0,1,0,3.9065936,0,0,1,1,0,0,0,.98306704,1
TUNISIA,PAKISTAN,1,1,1,1,1,1,1,0,1,0,1,0,0,4.1130195,0,0,0,0,0,0,0,.96219707,1
TUNISIA,PANAMA,0,1,1,1,0,0,0,0,0,0,0,0,0,4.5266094,0,0,1,0,0,0,0,.04558,1
TUNISIA,PAPUA N.GUINEA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9675899,0,0,0,0,0,0,0,.00032799999,1
TUNISIA,PARAGUAY,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4769492,0,0,1,0,0,0,0,.00096000003,1
TUNISIA,PERU,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5613551,0,0,1,0,0,0,0,.00095100002,1
TUNISIA,PHILIPPINES,1,1,0,1,0,0,0,0,0,0,0,0,0,4.7443647,0,0,1,0,0,0,0,.043583002,1
TUNISIA,POLAND,1,1,1,0,1,0,0,0,0,0,0,0,0,3.049037,0,0,0,0,0,0,0,.00081,1
TUNISIA,PORTUGAL,1,1,1,1,0,1,0,0,1,1,1,1,0,2.8829873,0,0,1,0,0,0,0,.00094100001,1
TUNISIA,QATAR,1,1,1,1,1,1,1,1,1,1,0,1,0,3.763443,0,0,1,1,0,0,0,.91846806,1
TUNISIA,ROMANIA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.9957323,0,0,0,0,0,0,0,.011977001,1
TUNISIA,RWANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7299573,0,0,1,1,0,0,0,.086040005,1
TUNISIA,SAUDI ARABIA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.6138313,0,0,0,1,0,0,0,.98207307,1
TUNISIA,SENEGAL,1,1,1,1,1,1,1,1,1,1,1,1,0,3.4170544,0,0,1,1,0,0,0,.90459603,1
TUNISIA,SIERRA LEONE,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4879405,0,0,0,0,0,0,0,.39165801,1
TUNISIA,SINGAPORE,1,1,1,1,0,1,0,0,1,1,1,1,0,4.6077623,0,0,0,0,0,0,0,.173003,1
TUNISIA,SOMALIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8426218,0,0,0,1,0,0,0,.99201202,1
TUNISIA,SOUTH AFRICA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1707053,0,0,0,0,0,0,0,.013026,1
TUNISIA,SPAIN,1,1,1,1,1,1,1,1,1,1,1,1,0,2.661505,0,0,1,0,0,0,0,.00096900004,1
TUNISIA,SRI LANKA,1,1,0,1,0,1,0,0,1,0,1,0,0,4.3424544,0,0,0,0,0,0,0,.071635999,1
TUNISIA,SUDAN,1,1,1,1,0,1,0,0,0,0,0,1,0,3.3435543,0,0,0,1,0,0,0,.72566402,1
TUNISIA,SURINAM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2709427,0,0,1,0,0,0,0,.12958001,1
TUNISIA,SWEDEN,1,1,1,1,1,1,1,0,1,1,1,1,0,3.3546522,0,0,0,0,0,0,0,.001008,1
TUNISIA,SWITZERLAND,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5678992,0,0,0,1,0,0,0,.0035100002,1
TUNISIA,SYRN ARAB RP,1,1,1,1,1,1,1,1,1,1,1,1,0,3.3678901,0,0,1,1,0,0,0,.89063698,1
TUNISIA,THAILAND,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5321946,0,0,0,0,0,0,0,.038770001,1
TUNISIA,TRINIDAD-TOBAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2997551,0,0,0,1,0,0,0,.064967997,1
TUNISIA,TUNISIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUNISIA,TURKEY,1,1,1,1,0,1,1,1,1,1,1,1,0,3.2762539,0,0,1,1,0,0,0,.986049,1
TUNISIA,UGANDA,1,1,0,0,0,0,0,0,1,0,0,0,0,3.694473,0,0,0,1,0,0,0,.066100001,1
TUNISIA,UNITED KINGDOM,1,1,1,1,1,1,1,1,1,1,1,1,0,3.1278751,0,0,0,0,0,0,0,.014047,1
TUNISIA,UNTD ARAB EM,1,1,1,1,1,1,1,1,1,1,1,1,0,3.8307636,0,0,0,1,0,0,0,.94331002,1
TUNISIA,UNTD RP TANZANIA,1,1,0,0,0,0,0,0,1,0,0,0,0,3.8650875,0,0,0,0,0,0,0,.32333201,1
TUNISIA,URUGUAY,1,0,1,0,0,0,0,0,0,0,0,0,0,4.5363431,0,0,1,0,0,0,0,.00059499999,1
TUNISIA,USA,1,1,1,1,1,1,1,1,1,1,1,1,0,4.6641507,0,0,0,0,0,0,0,.0082520004,1
TUNISIA,VENEZUELA,1,1,1,1,0,0,0,0,0,0,0,0,0,4.3742318,0,0,1,0,0,0,0,.00094800006,1
TUNISIA,VIETNAM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5916386,0,0,0,0,0,0,0,.0099790003,1
TUNISIA,ZAMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9761317,0,0,0,0,0,0,0,.0032440003,1
TUNISIA,ZIMBABWE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0594015,0,0,0,0,0,0,0,.0090899998,1
TURKEY,AFGHANISTAN,1,1,1,1,1,1,1,0,1,1,0,0,0,3.4208076,0,0,1,0,0,0,0,.98505598,1
TURKEY,ALBANIA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.716861,0,0,0,0,1,0,0,.20335999,1
TURKEY,ALGERIA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.52158,0,0,1,1,0,0,0,.98307693,1
TURKEY,ANGOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9904394,0,0,1,0,0,0,0,.00068699999,1
TURKEY,ARGENTINA,1,1,1,1,1,0,0,0,0,1,1,0,0,4.8122172,0,0,1,0,0,0,0,.0029,1
TURKEY,AUSTRALIA,1,1,1,1,1,1,1,1,1,1,1,1,0,4.7719755,0,0,0,0,0,0,0,.0022799999,1
TURKEY,AUSTRIA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.1447546,0,0,0,0,0,0,0,.0068399999,1
TURKEY,BAHAMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7182822,0,0,0,0,0,0,0,.00025499999,1
TURKEY,BAHRAIN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0090563,0,0,0,1,0,0,0,.94240797,1
TURKEY,BANGLADESH,1,1,1,1,0,1,1,1,0,0,0,1,0,4.0432053,0,0,0,0,0,0,0,.85213,1
TURKEY,BARBADOS,0,1,0,1,1,1,1,1,0,1,0,1,0,4.5849628,0,0,0,0,0,0,0,.002043,1
TURKEY,BELGIUM-LUX.,1,1,1,1,1,1,1,1,1,1,1,1,0,3.5019996,0,0,1,0,0,0,0,.011812,1
TURKEY,BELIZE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8334751,0,0,0,0,0,0,0,.00066800002,1
TURKEY,BENIN,1,1,0,1,0,0,1,0,0,1,1,1,0,3.7859459,0,0,1,0,0,0,0,.150969,1
TURKEY,BERMUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6048956,0,0,0,0,0,0,0,.000186,1
TURKEY,BHUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0374022,0,0,0,0,0,0,0,.049599998,1
TURKEY,BOLIVIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7415557,0,0,1,0,0,0,0,.000925,1
TURKEY,BRAZIL,1,1,1,1,1,1,1,0,1,1,0,1,0,4.6296129,0,0,1,0,0,0,0,.00187,1
TURKEY,BRUNEI,0,1,0,0,0,1,0,1,0,1,0,1,0,4.4637918,0,0,0,0,0,0,0,.63689595,1
TURKEY,BULGARIA,1,0,1,0,0,0,0,0,0,0,0,0,1,2.3767951,0,0,0,0,1,0,0,.105157,1
TURKEY,BURKINA FASO,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8115766,0,0,1,0,0,0,0,.42664999,1
TURKEY,BURUNDI,0,0,1,0,0,0,0,0,0,0,0,0,0,3.756377,0,0,1,0,0,0,0,.0097109992,1
TURKEY,CAMBODIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3131132,0,0,0,0,0,0,0,.023809001,1
TURKEY,CAMEROON,1,1,1,1,1,1,1,1,1,1,1,1,0,3.694473,0,0,1,0,0,0,0,.21858999,1
TURKEY,CANADA,1,1,1,1,1,1,1,1,1,1,1,1,0,4.8804145,0,0,0,0,0,0,0,.006418,1
TURKEY,CENTRAL AFR. REP.,1,1,0,0,0,1,0,0,0,0,1,0,0,3.553303,0,0,1,0,0,0,0,.032074999,1
TURKEY,CHILE,1,1,1,1,0,1,1,0,0,1,1,0,0,4.8400784,0,0,1,0,0,0,0,.00082100002,1
TURKEY,CHINA,1,1,1,1,0,1,1,0,1,1,0,1,0,4.2501254,0,0,0,0,0,0,0,.023808001,1
TURKEY,COLOMBIA,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7236538,0,0,1,0,0,0,0,.0029499999,1
TURKEY,CONGO,0,1,0,1,0,1,0,0,0,1,1,0,0,3.8004513,0,0,1,0,0,0,0,.0045070001,1
TURKEY,COSTA RICA,1,1,0,0,0,0,0,0,0,1,0,1,0,4.8079696,0,0,1,0,0,0,0,.00090500002,1
TURKEY,COTE D'IVOIRE,1,1,1,1,1,0,1,0,1,1,1,0,0,3.9240766,0,0,1,0,0,0,0,.23826499,1
TURKEY,CUBA,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7563787,0,0,0,0,0,0,0,.00031999999,1
TURKEY,CYPRUS,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4978662,0,0,0,0,0,0,0,.183533,1
TURKEY,CZECHOSLOVAKIA,1,1,1,1,0,1,1,0,1,1,1,0,0,3.1030989,0,0,0,0,0,0,0,.00039200002,1
TURKEY,DENMARK (includes FAROE ISLDS),1,1,1,1,1,1,1,1,1,1,1,1,0,3.4089153,0,0,0,0,0,0,0,.00199,1
TURKEY,DOMINICAN RP,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6778884,0,0,1,0,0,0,0,.00096600002,1
TURKEY,ECUADOR,1,1,0,1,1,1,1,1,1,1,1,1,0,4.7853084,0,0,1,0,0,0,0,.00096400001,1
TURKEY,EGYPT,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5649493,0,0,1,1,0,0,0,.81145799,1
TURKEY,EL SALVADOR,1,1,1,0,0,0,0,0,0,1,0,0,0,4.8398185,0,0,1,0,0,0,0,.00096199999,1
TURKEY,ETHIOPIA,1,1,1,1,0,1,1,1,0,1,1,0,0,3.438648,0,0,1,1,0,0,0,.31149498,1
TURKEY,FIJI,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0183315,0,0,0,0,0,0,0,.077465996,1
TURKEY,FINLAND,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2798076,0,0,0,0,0,0,0,1.0000000e-06,1
TURKEY,FM USSR,1,1,1,1,1,1,1,1,1,1,0,1,1,4.2240286,0,0,0,0,0,0,0,.099199995,1
TURKEY,"FM YUGOSLAVIA (includes CROATIA, SLOVENIA)",1,1,1,1,1,1,1,1,1,1,1,1,0,2.6990814,0,0,0,0,0,0,0,.18852,1
TURKEY,FRANCE,1,1,1,1,1,1,1,1,1,1,1,1,0,3.5185139,0,0,1,0,0,0,0,.030523999,1
TURKEY,GABON,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8344119,0,0,1,0,0,0,0,.0085880002,1
TURKEY,GAMBIA,1,1,1,0,0,0,1,1,0,0,0,0,0,4.0525136,0,0,0,0,0,0,0,.84123498,1
TURKEY,GERMANY,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2896256,0,0,0,0,0,0,0,.00054839998,1
TURKEY,GHANA,1,1,0,1,0,1,0,0,0,0,1,0,0,3.8768117,0,0,0,0,0,0,0,.155931,1
TURKEY,GREECE,1,1,1,1,1,1,1,1,1,1,1,1,1,2.5649493,0,0,1,0,1,0,0,.014884,1
TURKEY,GUATEMALA,1,1,0,1,0,1,1,0,0,0,0,0,0,4.8476105,0,0,1,0,0,0,0,.00094,1
TURKEY,GUINEA-BISSAU (includes CAPE VERDE),0,0,0,0,0,0,0,0,0,0,0,0,0,4.1303759,0,0,1,0,0,0,0,.38003799,1
TURKEY,HAITI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6937551,0,0,1,0,0,0,0,.000826,1
TURKEY,HONDURAS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8190527,0,0,1,0,0,0,0,.0019500001,1
TURKEY,HONG KONG,1,1,1,1,1,1,1,1,1,1,1,1,0,4.3934522,0,0,0,0,0,0,0,.005039,1
TURKEY,HUNGARY,1,1,1,1,0,1,1,1,1,1,1,1,0,2.8332133,0,0,0,0,0,0,0,.00053900003,1
TURKEY,ICELAND,1,1,1,1,1,1,0,1,1,1,1,1,0,4.0781116,0,0,0,0,0,0,0,7.0000001e-06,1
TURKEY,INDIA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.8307636,0,0,0,0,0,0,0,.115085,1
TURKEY,INDONESIA (includes MACAU),1,1,1,1,1,1,1,0,1,1,1,1,0,4.5613551,0,0,1,0,0,0,0,.43055502,1
TURKEY,IRAN,1,1,1,1,1,1,1,1,1,1,1,1,1,2.9607892,0,0,1,0,0,0,0,.97116899,1
TURKEY,IRAQ,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3810871,0,0,1,1,0,0,0,.95035398,1
TURKEY,IRELAND,1,1,1,1,1,1,1,1,1,1,1,1,0,3.8115766,0,0,0,0,0,0,0,.00095300004,1
TURKEY,ISRAEL,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0154583,0,0,0,1,0,0,0,.079369999,1
TURKEY,ITALY,1,1,1,1,1,1,1,1,1,1,1,1,0,3.1133235,0,0,1,0,0,0,0,.0018239999,1
TURKEY,JAMAICA,1,1,0,1,1,0,0,0,0,1,0,1,0,4.7396803,0,0,0,0,0,0,0,.001088,1
TURKEY,JAPAN,1,1,1,1,1,1,1,1,1,1,1,1,0,4.6351528,0,0,0,0,0,0,0,6.0000002e-06,1
TURKEY,JORDAN,1,1,1,1,1,1,1,1,1,1,1,1,0,2.0871937,0,0,1,1,0,0,0,.92257696,1
TURKEY,KENYA,1,1,1,1,0,1,0,1,1,1,1,1,0,3.6406927,0,0,0,0,0,0,0,.059783999,1
TURKEY,"KIRIBATI (includes SOLOMON ISLDS, TONGA, TUVALU)",0,0,0,0,0,0,0,0,0,0,0,0,0,4.963028,0,0,0,0,0,0,0,.00049000001,1
TURKEY,KOREA RP (SOUTH),1,1,1,1,1,1,1,0,0,1,1,1,0,4.5274425,0,0,0,0,0,0,0,.000039000002,1
TURKEY,KUWAIT,1,1,1,1,1,1,1,1,1,1,1,1,0,2.6634827,0,0,1,1,0,0,0,.94341296,1
TURKEY,LAOS P.DEM.R,0,0,0,0,0,0,0,0,0,0,0,0,0,4.291584,0,0,0,0,0,0,0,.0099280002,1
TURKEY,LEBANON,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6550695,0,0,1,1,0,0,0,.37137002,1
TURKEY,LIBERIA,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0092306,0,0,0,0,0,0,0,.21032301,1
TURKEY,LIBY ARAB JM,1,1,1,1,1,1,1,1,1,1,1,1,0,3.1269145,0,0,1,1,0,0,0,.97315395,1
TURKEY,MADAGASCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.097805,0,0,1,0,0,0,0,.017123999,1
TURKEY,MALAWI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9609945,0,0,0,0,0,0,0,.16098,1
TURKEY,MALAYSIA,1,1,1,1,1,1,1,1,1,1,1,1,0,4.4504447,0,0,0,0,0,0,0,.49007601,1
TURKEY,MALDIVES,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9545727,0,0,0,0,0,0,0,.991009,1
TURKEY,MALTA,1,1,1,1,1,1,1,1,1,1,0,1,0,3.0282376,0,0,1,0,0,0,0,.00097300002,1
TURKEY,MAURITIUS,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1498938,0,0,1,0,0,0,0,.16299999,1
TURKEY,MEXICO,1,1,1,1,0,0,0,0,0,0,0,0,0,4.9267545,0,0,1,0,0,0,0,.00094699999,1
TURKEY,MONGOLIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2534704,0,0,0,0,0,0,0,.013888,1
TURKEY,MOROCCO,1,1,1,1,1,1,1,1,1,1,1,1,0,3.7039621,0,0,1,1,0,0,0,.98605001,1
TURKEY,MOZAMBIQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0474277,0,0,1,0,0,0,0,.129274,1
TURKEY,MYANMAR (BURMA),1,1,0,1,0,0,0,0,0,0,0,0,0,4.1782775,0,0,0,0,0,0,0,.035720997,1
TURKEY,NEPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9164038,0,0,0,0,0,0,0,.029759999,1
TURKEY,NETHERLANDS,1,1,1,1,1,1,1,1,1,1,1,1,0,3.4724352,0,0,1,0,0,0,0,.010346,1
TURKEY,NEW ZEALAND,1,1,1,0,1,1,1,1,1,1,0,1,0,5.0775313,0,0,0,0,0,0,0,.00018700001,1
TURKEY,NICARAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8104296,0,0,1,0,0,0,0,.00094699999,1
TURKEY,NIGER,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5686393,0,0,1,0,0,0,0,.87197,1
TURKEY,NIGERIA,1,1,1,1,0,1,1,1,1,1,0,1,0,3.6794155,0,0,0,0,0,0,0,.44652098,1
TURKEY,NORWAY,1,1,1,1,1,1,1,1,1,1,1,1,0,3.5254948,0,0,0,0,0,0,0,.00099500001,1
TURKEY,OMAN,1,1,1,1,1,1,1,1,1,1,0,1,0,3.347281,0,0,1,1,0,0,0,.981089,1
TURKEY,PAKISTAN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.5873621,0,0,0,0,0,0,0,.96026099,1
TURKEY,PANAMA,1,1,1,1,1,1,0,0,0,1,0,0,0,4.7778506,0,0,1,0,0,0,0,.04549,1
TURKEY,PAPUA N.GUINEA,0,1,0,0,0,0,0,0,0,1,0,0,0,4.7933254,0,0,0,0,0,0,0,.00032799999,1
TURKEY,PARAGUAY,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7164617,0,0,1,0,0,0,0,.00096000003,1
TURKEY,PERU,1,0,1,0,0,0,0,0,0,0,0,0,0,4.7985492,0,0,1,0,0,0,0,.00095100002,1
TURKEY,PHILIPPINES,1,1,1,0,1,1,1,1,0,1,0,0,0,4.5086813,0,0,1,0,0,0,0,.043497,1
TURKEY,POLAND,1,1,1,1,1,1,1,0,1,1,1,1,0,2.9881754,0,0,0,0,0,0,0,.00081,1
TURKEY,PORTUGAL,1,1,1,1,1,1,1,1,1,1,1,0,0,3.7612677,0,0,1,0,0,0,0,.00094100001,1
TURKEY,QATAR,1,1,1,1,1,1,1,1,1,1,1,1,0,3.0505097,0,0,1,1,0,0,0,.91662002,1
TURKEY,ROMANIA,1,0,1,0,0,0,0,0,0,0,0,0,0,2.5019732,0,0,0,0,1,0,0,.011953,1
TURKEY,RWANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7209535,0,0,1,0,0,0,0,.085868001,1
TURKEY,SAUDI ARABIA,1,1,1,1,1,1,1,1,1,1,1,1,0,2.8451798,0,0,0,1,0,0,0,.980097,1
TURKEY,SENEGAL,1,1,1,1,1,1,1,1,1,1,1,1,0,4.0074983,0,0,1,0,0,0,0,.90277594,1
TURKEY,SIERRA LEONE,1,1,0,0,0,1,1,0,0,0,1,0,0,4.0183678,0,0,0,0,0,0,0,.39087,1
TURKEY,SINGAPORE,1,1,1,1,1,1,1,1,0,1,1,1,0,4.3620801,0,0,0,0,0,0,0,.17265499,1
TURKEY,SOMALIA,1,0,1,0,0,0,0,0,0,0,0,0,0,3.4720435,0,0,0,1,0,0,0,.99001598,1
TURKEY,SOUTH AFRICA,1,1,1,1,1,1,1,1,1,1,0,1,0,4.2324233,0,0,0,0,0,0,0,.012999999,1
TURKEY,SPAIN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.6638904,0,0,1,0,0,0,0,.00096900004,1
TURKEY,SRI LANKA,1,1,1,1,0,1,1,0,1,1,0,1,0,4.0259891,0,0,0,0,0,0,0,.071491994,1
TURKEY,SUDAN,1,1,1,1,1,1,1,1,0,0,1,1,0,3.1992974,0,0,0,1,0,0,0,.724204,1
TURKEY,SURINAM,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5798392,0,0,1,0,0,0,0,.12932,1
TURKEY,SWEDEN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.4170544,0,0,0,0,0,0,0,.001006,1
TURKEY,SWITZERLAND,1,1,1,1,1,1,1,1,1,1,1,1,0,3.3379116,0,0,0,0,0,0,0,.0035040001,1
TURKEY,SYRN ARAB RP,1,1,1,1,1,1,1,1,1,1,1,1,1,1.6094379,0,0,1,1,0,0,0,.88884497,1
TURKEY,THAILAND,1,1,1,1,1,1,1,1,1,0,1,1,0,4.2382898,0,0,0,0,0,0,0,.038692001,1
TURKEY,TRINIDAD-TOBAGO,1,1,1,0,1,0,0,1,0,0,0,1,0,4.6051702,0,0,0,0,0,0,0,.064838,1
TURKEY,TUNISIA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2762539,0,0,1,1,0,0,0,.986049,1
TURKEY,TURKEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,UGANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6406927,0,0,0,1,0,0,0,.065967999,1
TURKEY,UNITED KINGDOM,1,1,1,1,1,1,1,1,1,1,1,1,0,3.687001,0,0,0,0,0,0,0,.014018999,1
